"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2025-01","0.0","-26.1","2.8","2325.8","-8.3","-4.9","-11.8"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2025-02","0.0","-20.0","10.0","3046.1","-7.4","-3.6","-11.2"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2025-03","0.0","-11.7","12.8","3666.6","-1.7","2.7","-6.1"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2025-04","0.0","-11.1","16.7","4153.8","2.1","6.3","-2.1"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2025-05","4.5","-1.1","30.6","4435.7","9.4","14.5","4.2"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2025-06","27.3","2.8","33.9","4532.7","15.7","21.2","10.2"
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-01",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-02",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-03",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-04",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-05",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-06",,,,,,,
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-01","0.0","-27.2","6.7","2436.0","-9.4","-4.7","-14.1"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-02","0.0","-25.6","9.4","3197.1","-8.9","-3.6","-14.1"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-03","0.0","-15.6","20.0","3794.2","-0.9","5.1","-7.0"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-04","0.0","-13.3","23.3","4205.7","4.6","12.1","-2.9"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-05","4.7","-4.4","29.4","4421.6","11.5","18.0","5.1"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-06","57.4","1.1","33.9","4472.3","18.4","25.3","11.5"
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-01",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-02",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-03",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-04",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-05",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-06",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-01",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-03",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-04",,,"27.2",,,"11.2",
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-05",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-06",,,,,,,
"US1MILV0024","HOWELL 4.9 ESE, MI US","42.579228","-83.847953","294.1","2025-05",,,,,,,
"US1MILV0024","HOWELL 4.9 ESE, MI US","42.579228","-83.847953","294.1","2025-06",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-01",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-02",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-03",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-04",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-05",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-06",,,,,,,
"US1MIVB0015","GOBLES 1.0 ESE, MI US","42.356497","-85.859454","239.3","2025-01",,,,,,,
"US1MIVB0015","GOBLES 1.0 ESE, MI US","42.356497","-85.859454","239.3","2025-02",,,,,,,
"US1MIVB0015","GOBLES 1.0 ESE, MI US","42.356497","-85.859454","239.3","2025-05",,,,,,,
"US1MIVB0015","GOBLES 1.0 ESE, MI US","42.356497","-85.859454","239.3","2025-06",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-01",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-02",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-03",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-04",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-05",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-06",,,,,,,
"US1MIVB0006","GRAND JUNCTION 1.4 NW, MI US","42.424964","-86.079324","203.0","2025-05",,,,,,,
"US1MIVB0006","GRAND JUNCTION 1.4 NW, MI US","42.424964","-86.079324","203.0","2025-06",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2025-01",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2025-02",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2025-03",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2025-04",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2025-05",,,,,,,
"US1MIAG0010","TRAUNIK 0.2 NNW, MI US","46.2635","-86.9724","285.0","2025-05",,,,,,,
"US1MIAG0010","TRAUNIK 0.2 NNW, MI US","46.2635","-86.9724","285.0","2025-06",,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2025-01","0.0","-20.0","8.3","1957.3","-6.1","-2.6","-9.6"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2025-02","0.0","-16.1","10.0","2601.1","-5.5","-1.5","-9.5"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2025-03",,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2025-04",,"-4.4","26.1",,"7.8","14.0","1.5"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2025-05",,"1.1","29.4",,"13.6","20.0","7.1"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2025-06",,"2.2","32.2",,"20.7","26.5","15.0"
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2025-04",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2025-05",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2025-06",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2025-01","0.0","-20.6","7.2","1740.2","-5.6","-2.0","-9.1"
