"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2010-03",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2010-04",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2010-06",,,,,,,
"US1MIVB0005","GRAND JUNCTION 2.9 SSW, MI US","42.375558","-86.091491","210.0","2010-05",,,,,,,
"US1MIVB0005","GRAND JUNCTION 2.9 SSW, MI US","42.375558","-86.091491","210.0","2010-06",,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2010-01","0.0","-21.7","6.7","2275.9","-4.7","-0.7","-8.7"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2010-02","0.0","-13.9","4.4","2903.5","-4.1","-0.3","-7.9"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2010-03","0.0","-9.4","17.8","3345.3","3.6","10.0","-2.8"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2010-04","1.7","-1.7","27.2","3596.3","10.0","16.5","3.6"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2010-05","37.0","-1.7","32.8","3732.0","15.1","21.4","8.8"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2010-06","78.3","6.7","29.4","3759.1","18.8","24.7","12.9"
"USC00205563","MONROE, MI US","41.9069","-83.4158","178.6","2010-01",,,,,,,
"USC00205563","MONROE, MI US","41.9069","-83.4158","178.6","2010-03",,"-8.9","20.0",,"4.5","10.1","-1.2"
"USC00205563","MONROE, MI US","41.9069","-83.4158","178.6","2010-04",,,,,,,
"USC00205563","MONROE, MI US","41.9069","-83.4158","178.6","2010-05",,"-0.6","30.6",,"17.0","22.8","11.3"
"USC00205563","MONROE, MI US","41.9069","-83.4158","178.6","2010-06",,"8.3","32.2",,"22.0","27.4","16.7"
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2010-01",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2010-02",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2010-03",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2010-05",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2010-06",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2010-01",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2010-02",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2010-03",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2010-04",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2010-05",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2010-06",,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","45.8806","-87.0911","225.9","2010-01",,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","45.8806","-87.0911","225.9","2010-02",,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","45.8806","-87.0911","225.9","2010-03",,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","45.8806","-87.0911","225.9","2010-04",,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","45.8806","-87.0911","225.9","2010-05",,,,,,,
"USC00203268","GLADSTONE 4 NW, MI US","45.8806","-87.0911","225.9","2010-06",,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","2010-01","0.0","-16.1","7.2","2141.9","-3.7","-1.0","-6.3"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","2010-02","0.0","-16.1","5.0","2689.5","-2.7","1.4","-6.7"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","2010-03","0.0","-11.7","21.7","3142.0","3.7","10.1","-2.6"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","2010-04",,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","2010-05",,,,,,,
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","2010-06",,"2.2","30.6",,"18.3","25.4","11.3"
"USC00208972","WHITMORE LAKE 1 NW, MI US","42.4355","-83.783","276.1","2010-01","0.0","-20.6","7.8","2171.2","-5.3","-1.8","-8.8"
"USC00208972","WHITMORE LAKE 1 NW, MI US","42.4355","-83.783","276.1","2010-02","0.0","-15.6","5.6","2812.6","-4.6","-0.7","-8.4"
"USC00208972","WHITMORE LAKE 1 NW, MI US","42.4355","-83.783","276.1","2010-03","0.0","-11.1","18.3","3278.1","3.3","9.8","-3.2"
"USC00208972","WHITMORE LAKE 1 NW, MI US","42.4355","-83.783","276.1","2010-04","0.0","-3.3","27.8","3520.8","10.2","17.9","2.6"
"USC00208972","WHITMORE LAKE 1 NW, MI US","42.4355","-83.783","276.1","2010-05","23.9","-1.1","30.6","3647.0","15.0","21.2","8.9"
"USC00208972","WHITMORE LAKE 1 NW, MI US","42.4355","-83.783","276.1","2010-06","87.0","7.8","30.0","3664.0","19.9","25.4","14.4"
"US1MIAN0004","FENNVILLE 0.8 W, MI US","42.594218","-86.120119","204.2","2010-01",,,,,,,
"US1MIAN0004","FENNVILLE 0.8 W, MI US","42.594218","-86.120119","204.2","2010-06",,,,,,,
"USC00204130","ISHPEMING WWTP, MI US","46.4911","-87.6894","428.5","2010-01","0.0","-22.8","6.7","2634.5","-6.9","-3.3","-10.5"
"USC00204130","ISHPEMING WWTP, MI US","46.4911","-87.6894","428.5","2010-02","0.0","-20.0","4.4","3320.5","-7.1","-2.0","-12.2"
"USC00204130","ISHPEMING WWTP, MI US","46.4911","-87.6894","428.5","2010-03","0.0","-15.6","17.2","3856.7","1.0","9.1","-7.1"
"USC00204130","ISHPEMING WWTP, MI US","46.4911","-87.6894","428.5","2010-04","0.0","-5.6","24.4","4180.2","7.6","14.9","0.2"
"USC00204130","ISHPEMING WWTP, MI US","46.4911","-87.6894","428.5","2010-05","25.7","-5.0","33.3","4349.6","13.6","20.8","6.4"
"USC00204130","ISHPEMING WWTP, MI US","46.4911","-87.6894","428.5","2010-06","52.8","1.7","31.7","4431.8","16.5","21.9","11.1"
"US1MIVB0004","PAW PAW 3.6 NNE, MI US","42.265824","-85.861936","216.1","2010-05",,,,,,,
"US1MIVB0004","PAW PAW 3.6 NNE, MI US","42.265824","-85.861936","216.1","2010-06",,,,,,,
"USR0000MSPI","SPINCICH LAKE MICHIGAN, MI US","46.4578","-85.6272","273.1","2010-04",,"-8.9","24.4",,"6.0","13.8","-1.8"
"USR0000MSPI","SPINCICH LAKE MICHIGAN, MI US","46.4578","-85.6272","273.1","2010-05",,"-9.4","31.1",,"11.8","20.3","3.4"
"USR0000MSPI","SPINCICH LAKE MICHIGAN, MI US","46.4578","-85.6272","273.1","2010-06",,"-1.1","27.2",,"14.1","20.9","7.4"
"US1MIVB0002","GRAND JUNCTION 1.3 ENE, MI US","42.40925586","-86.04813018","202.7","2010-01",,,,,,,
"US1MIVB0002","GRAND JUNCTION 1.3 ENE, MI US","42.40925586","-86.04813018","202.7","2010-03",,,,,,,
