"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2020-07","95.3","10.6","30.6","21.1","19.8","24.3","15.4"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2020-08","123.0","8.3","28.3","56.7","18.1","22.0","14.1"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2020-09","123.0","1.7","23.9","226.2","12.7","17.0","8.4"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2020-10","123.0","-6.1","18.3","645.5","4.4","7.7","1.0"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2020-11","123.0","-6.7","20.6","1080.9","2.8","7.0","-1.4"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2020-12","123.0","-16.1","6.1","1740.8","-2.9","-0.2","-5.7"
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2020-07",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2020-08",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2020-09",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2020-10",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2020-11",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2020-12",,,,,,,
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2020-07","166.4","7.8","33.3","6.3","21.4","28.7","14.0"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2020-08","223.1","6.7","30.6","34.6","19.3","26.0","12.5"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2020-09","225.9","-4.4","26.7","200.8","12.9","19.4","6.4"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2020-10","225.9","-10.0","22.8","609.1","5.2","10.6","-0.3"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2020-11","225.9","-11.1","23.3","1044.5","3.8","9.4","-1.8"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2020-12","225.9","-12.8","7.8","1705.1","-3.0","0.1","-6.1"
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2020-07",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2020-08",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2020-09",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2020-10",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2020-11",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2020-12",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2020-07",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2020-08",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2020-09",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2020-10",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2020-11",,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","2020-07",,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","2020-08",,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","2020-09",,,,,,,
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","2020-10",,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2020-07","313.6","15.0","37.2","0.0","24.5","30.6","18.5"
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2020-08","431.8","11.7","33.9","1.4","22.4","28.6","16.2"
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2020-09","458.1","1.7","29.4","64.1","16.9","24.1","9.7"
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2020-10",,,,,,,
"USC00205451","MILAN WWTP, MI US","42.0811","-83.6769","207.3","2020-11",,,,,,,
"US1MILV0024","HOWELL 4.9 ESE, MI US","42.579228","-83.847953","294.1","2020-07",,,,,,,
"US1MILV0024","HOWELL 4.9 ESE, MI US","42.579228","-83.847953","294.1","2020-08",,,,,,,
"US1MILV0024","HOWELL 4.9 ESE, MI US","42.579228","-83.847953","294.1","2020-09",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2020-07",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2020-08",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2020-09",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2020-10",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2020-11",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2020-12",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2020-07",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2020-10",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2020-11",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2020-12",,,,,,,
"US1MIME0008","LAKEVIEW 2.5 NNE, MI US","43.4821245074272","-85.262514129281","303.6","2020-07",,,,,,,
"US1MIME0008","LAKEVIEW 2.5 NNE, MI US","43.4821245074272","-85.262514129281","303.6","2020-08",,,,,,,
"US1MIME0008","LAKEVIEW 2.5 NNE, MI US","43.4821245074272","-85.262514129281","303.6","2020-09",,,,,,,
"US1MIVB0012","PAW PAW 0.7 ESE, MI US","42.215832","-85.877419","227.7","2020-07",,,,,,,
"US1MIVB0012","PAW PAW 0.7 ESE, MI US","42.215832","-85.877419","227.7","2020-09",,,,,,,
"US1MIVB0012","PAW PAW 0.7 ESE, MI US","42.215832","-85.877419","227.7","2020-10",,,,,,,
"US1MIVB0012","PAW PAW 0.7 ESE, MI US","42.215832","-85.877419","227.7","2020-11",,,,,,,
"US1MIVB0006","GRAND JUNCTION 1.4 NW, MI US","42.424964","-86.079324","203.0","2020-07",,,,,,,
"US1MIVB0006","GRAND JUNCTION 1.4 NW, MI US","42.424964","-86.079324","203.0","2020-08",,,,,,,
"US1MIVB0006","GRAND JUNCTION 1.4 NW, MI US","42.424964","-86.079324","203.0","2020-09",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2020-07",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2020-08",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2020-09",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2020-10",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2020-11",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2020-12",,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2020-07","257.5","13.3","34.4","0.0","23.5","29.9","17.1"
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2020-08",,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2020-09",,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2020-10",,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2020-11",,,,,,,
"USC00203025","FREMONT 4 WSW, MI US","43.44527","-86.02646","242.9","2020-12",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2020-07",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2020-08",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2020-09",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2020-10",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2020-11",,,,,,,
"US1MIAN0001","WAYLAND 2.0 W, MI US","42.6732292","-85.68013763","225.2","2020-12",,,,,,,
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2020-07","303.3","15.0","35.6","0.0","24.8","30.8","18.7"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2020-08","428.4","11.7","33.3","1.7","22.3","27.9","16.7"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2020-09","448.7","2.2","29.4","74.8","16.6","22.4","10.8"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2020-10","448.7","-2.8","24.4","351.3","9.4","14.4","4.4"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2020-11","448.7","-5.0","23.9","712.1","6.3","11.7","0.9"
"USC00206658","PONTIAC WWTP, MI US","42.6388","-83.2555","271.3","2020-12","448.7","-7.8","12.2","1291.5","-0.4","2.7","-3.4"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","2020-07","211.4","11.1","33.3","0.0","23.1","29.2","17.0"
"USC00205567","MONTAGUE 4 NW, MI US","43.461","-86.41773","198.1","2020-08","296.5","7.2","31.1","11.2","20.7","26.8","14.7"
