"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","2025-07","69.1","7.8","32.2","44.1","18.3","23.7","12.9"
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-07",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-08",,,,,,,
"USC00203270","GLADSTONE NUMBER 2, MI US","45.8433","-87.0391","218.5","2025-09",,,,,,,
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-07","146.1","6.1","33.3","13.3","20.8","28.1","13.5"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-08","206.1","1.7","32.8","68.9","18.5","25.9","11.0"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-09","210.3","0.0","28.9","164.0","15.3","22.7","7.9"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-10","215.9","-5.6","30.6","438.8","9.6","16.8","2.5"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-11","215.9","-12.2","13.3","959.2","1.0","5.7","-3.7"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","2025-12","215.9","-25.0","6.7","1735.1","-6.7","-2.7","-10.7"
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-07",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-08",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-09",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-10",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-11",,,,,,,
"US1MILV0026","FENTON 6.2 WSW, MI US","42.768322","-83.829286","267.3","2025-12",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-07",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-08",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-09",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-10",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-11",,,,,,,
"USC00206662","PORT AUSTIN WWTP, MI US","44.0469","-82.9702","184.4","2025-12",,,,,,,
"US1MILV0024","HOWELL 4.9 ESE, MI US","42.579228","-83.847953","294.1","2025-07",,,,,,,
"US1MILV0024","HOWELL 4.9 ESE, MI US","42.579228","-83.847953","294.1","2025-08",,,,,,,
"US1MILV0024","HOWELL 4.9 ESE, MI US","42.579228","-83.847953","294.1","2025-09",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-07",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-08",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-09",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-10",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-11",,,,,,,
"USC00206780","QUINCY HILL, MI US","47.1364","-88.5795","349.0","2025-12",,,,,,,
"US1MIVB0015","GOBLES 1.0 ESE, MI US","42.356497","-85.859454","239.3","2025-07",,,,,,,
"US1MIVB0015","GOBLES 1.0 ESE, MI US","42.356497","-85.859454","239.3","2025-10",,,,,,,
"US1MIVB0015","GOBLES 1.0 ESE, MI US","42.356497","-85.859454","239.3","2025-11",,,,,,,
"US1MIVB0015","GOBLES 1.0 ESE, MI US","42.356497","-85.859454","239.3","2025-12",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-07",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-08",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-09",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-10",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-11",,,,,,,
"US1MIVB0013","PAW PAW 2.0 NE, MI US","42.23743","-85.861711","231.6","2025-12",,,,,,,
"US1MIVB0006","GRAND JUNCTION 1.4 NW, MI US","42.424964","-86.079324","203.0","2025-07",,,,,,,
"US1MIVB0006","GRAND JUNCTION 1.4 NW, MI US","42.424964","-86.079324","203.0","2025-08",,,,,,,
"US1MIOW0014","HOLLAND 4.4 NW, MI US","42.823464","-86.151194","199.0","2025-07",,,,,,,
