"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","1990-01","0.0","-14.4","5.6","2679.1","-3.7","0.4","-7.8"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","1990-02","0.0","-17.8","7.2","3362.5","-6.1","-1.2","-10.9"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","1990-03","0.0","-19.4","18.9","3959.6","-0.9","4.3","-6.1"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","1990-04","14.2","-11.1","31.7","4331.9","6.4","13.0","-0.2"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","1990-05","14.2","-3.3","25.0","4648.6","8.1","13.2","3.0"
"USC00205690","MUNISING, MI US","46.4121","-86.6625","207.3","1990-06","23.3","0.6","28.9","4768.6","14.6","19.9","9.3"
"USC00206020","NOTTAWA 3 SE, MI US","41.88333","-85.41667","262.1","1990-01",,,,,,,
"USC00206020","NOTTAWA 3 SE, MI US","41.88333","-85.41667","262.1","1990-02",,,,,,,
"USC00206020","NOTTAWA 3 SE, MI US","41.88333","-85.41667","262.1","1990-03",,,,,,,
"USC00206020","NOTTAWA 3 SE, MI US","41.88333","-85.41667","262.1","1990-04",,,,,,,
"USC00206020","NOTTAWA 3 SE, MI US","41.88333","-85.41667","262.1","1990-05",,,,,,,
"USC00206020","NOTTAWA 3 SE, MI US","41.88333","-85.41667","262.1","1990-06",,,,,,,
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","1990-01","0.0","-16.7","10.0","2591.8","-4.2","1.6","-9.9"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","1990-02","0.0","-27.8","15.6","3291.8","-6.7","0.0","-13.4"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","1990-03","0.0","-23.9","24.4","3898.3","-1.2","5.8","-8.3"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","1990-04","12.8","-12.2","30.6","4270.4","5.9","12.4","-0.5"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","1990-05","12.8","-6.1","27.2","4531.4","9.9","17.4","2.4"
"USC00203391","GRAYLING, MI US","44.64536","-84.69921","350.8","1990-06","30.6","-1.1","30.6","4604.9","16.4","22.8","9.9"
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","1990-01","0.0","-10.0","11.1","2273.3","-0.4","3.5","-4.2"
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","1990-02","0.0","-18.9","14.4","2853.0","-2.4","2.6","-7.3"
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","1990-03","1.1","-13.9","24.4","3317.0","3.4","8.1","-1.3"
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","1990-04","20.8","-8.9","30.0","3627.8","8.6","14.5","2.8"
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","1990-05","23.6","1.7","26.1","3804.2","12.7","18.6","6.9"
"USC00205452","MILFORD GM PROVING GROUND, MI US","42.5794","-83.6844","295.7","1990-06","74.3","2.8","31.1","3832.6","19.1","24.7","13.4"
"USC00204363","KEWADIN 5 NNE, MI US","44.98333","-85.35","221.0","1990-05",,"-1.7","26.7",,"10.4","16.1","4.8"
"USC00208680","WATERSMEET, MI US","46.2778","-89.1742","484.6","1990-01","0.0","-21.7","8.3",,"-5.2","-0.1","-10.3"
"USC00208680","WATERSMEET, MI US","46.2778","-89.1742","484.6","1990-03",,"-26.7","17.8",,"-1.3","5.6","-8.1"
"USC00208680","WATERSMEET, MI US","46.2778","-89.1742","484.6","1990-04",,"-17.8","30.0",,"6.5","13.1","-0.2"
"USC00208680","WATERSMEET, MI US","46.2778","-89.1742","484.6","1990-05",,"-7.2","27.8",,"9.0","16.6","1.5"
"USC00208680","WATERSMEET, MI US","46.2778","-89.1742","484.6","1990-06",,"-1.1","29.4",,"16.7","23.5","9.9"
"USC00205450","MILAN 4 ESE, MI US","42.06639","-83.61861","204.2","1990-01","0.0","-8.9","11.7","2063.4","0.6","4.9","-3.6"
